city,country,description,location,state,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Ghost Category,Event Type,Over 18 binge drink at least once per month,Alcohol deaths per capita,Annual deaths attributable to excessive alcohol use,Sunrise,Sunset,Daylight Duration,Daylight Duration 2,crime_solved,victim_sex,weapon,Median Age,Population,Housing Units,moon_phase,moon_diameter,moon_distance,geotopic_name,geotopic_longitude,geotopic_latitude,NER_ENTITIES,NER_PERSONS,NER_ORGS,NER_LOCATIONS,image_path,tika_caption
Baton Rouge,United States,a girl in a wedding dress can be scene running through the oak trees on the property.,Parlange Plantation,Louisiana,LA,-91.4876635,30.6303777,-91.1403196,30.4582829,False,False,6/11/2007 0:00,,Unknown,Unknown,,Unknown,18.10%,5.5,2278.0,7:16,19:11,11:55,14:06,,,,32.1,225539.0,85617.0,12.35,1889.5,379317,,,,[],[],[],[],images/baton_rouge_louisiana_3499.png,"{""captions"": [{""confidence"": 3.100176695989194e-05, ""sentence"": ""a man walking down a road with a backpack .""}, {""confidence"": 2.3614980960443637e-05, ""sentence"": ""a man is walking down a path with a suitcase .""}, {""confidence"": 1.4190853737277741e-05, ""sentence"": ""a man is walking down a path with a backpack .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 15, ""captioning"": 599, ""units"": ""ms""}}"
Baton Rouge,United States,"This downtown area nightclub is inhabited by at least one known ghost. During the 1880's, the building served as a firehouse. It has seen many occupants since then. It was even used as a ""wino flophouse"" about thirty years ago. This era is where the spirit is believed to have originated from. Manifestations include apparitions of a young man; beer taps turning themselves on, strange noises, and flying glassware.",Spanish Moon,Louisiana,LA,-91.1858824,30.4375651,-91.1403196,30.4582829,True,True,1600-03-12 00:00:00,1.0,Evening,Ghost,Female Child,Suicide,18.10%,5.5,2278.0,7:16,19:11,11:55,11:53,,,,32.1,225539.0,85617.0,Unknown,Unknown,Unknown,,,,"[('at least one', 'CARDINAL'), ('1880', 'DATE'), ('about thirty years ago', 'DATE'), ('This era', 'DATE')]",[],[],[],images/baton_rouge_louisiana_3500.png,"{""captions"": [{""confidence"": 0.00015484488174121708, ""sentence"": ""a person holding a surf board in a body of water""}, {""confidence"": 0.00010391544490814541, ""sentence"": ""a person holding a surf board on a snowy surface""}, {""confidence"": 4.341450091294451e-05, ""sentence"": ""a man holding a surfboard on top of a wet beach .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 14, ""captioning"": 629, ""units"": ""ms""}}"
Bossier,United States,"Near a curve in the railroad tracks inside the city limits of Bossier City, ghostly cries and screams can be heard. The story is a young mother and several of her small children were hit by a train years ago when her vehicle stalled on the tracks. The spine tingling cries can be heard between 10:30 and 11:30pm on certain nights. Even hard core railroad men avoid this area at night. My husband won't go near the area at night again, because he has experienced the fright several times while working.",KCS Railroad Tracks,Louisiana,LA,-93.7257459,32.5235452,-93.6623239,32.7551322,True,False,1/1/2025 0:00,1.0,Evening,Ghost,Female Child,Death,18.10%,5.5,2278.0,7:16,19:11,11:55,10:04,Yes,Male,Knife,34.7,63168.0,24185.0,1.47,1877.5,381744,,,,"[('Bossier City', 'GPE'), ('a train years ago', 'DATE'), ('between 10:30 and', 'TIME'), ('night', 'TIME'), ('night', 'TIME')]",[],[],['Bossier City'],images/bossier_louisiana_3501.png,"{""captions"": [{""confidence"": 0.0012129414851553368, ""sentence"": ""a row of wooden benches sitting next to each other .""}, {""confidence"": 7.419892734545685e-05, ""sentence"": ""a row of wooden boards sitting on top of a wooden floor .""}, {""confidence"": 2.6595539175568967e-05, ""sentence"": ""a row of wooden benches sitting on top of a wooden floor .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 14, ""captioning"": 706, ""units"": ""ms""}}"
Broussard,United States,Mary Janeâs Bridge - Legend is her boyfriend raped and killed her. She was shackled and thrown over. They never ever found the body. To this day they say if you go to the bridge on her prom night at midnight you can see her waling across the bride. She wearing a white dress and she has no feet.,New Iberia,Louisiana,LA,-91.834229,29.9895239,-91.9612305,30.147146,False,True,1638-03-12 00:00:00,1.0,Evening,Unknown,,Murder,18.10%,5.5,2278.0,7:16,19:11,11:55,11:54,,,,33.0,12960.0,4489.0,Unknown,Unknown,Unknown,,,,"[('Mary Janeâ\x80\x99s Bridge - Legend', 'PERSON'), ('this day', 'DATE'), ('midnight', 'TIME')]",['Mary Janeâ\x80\x99s Bridge - Legend'],[],[],images/broussard_louisiana_3502.png,"{""captions"": [{""confidence"": 0.0003910454308990677, ""sentence"": ""a woman walking down the street with a suitcase .""}, {""confidence"": 0.0002839355919173557, ""sentence"": ""a woman walking down a street with a suitcase .""}, {""confidence"": 0.00026818223243366184, ""sentence"": ""a woman is walking down the street with a suitcase .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 15, ""captioning"": 628, ""units"": ""ms""}}"
Buras,United States,Ghosts of soldiers who fought in the Civil War can be seen walking around the place at night.,Fort Jackson,Louisiana,LA,-89.4553239,29.35702929999999,-89.5246636,29.3518223,False,True,3/12/2008 0:00,1.0,Evening,Ghost,Male,Unknown,18.10%,5.5,2278.0,7:16,19:11,11:55,11:54,,,,36.8,827.0,316.0,12.35,1889.5,379317,,,,"[('the Civil War', 'EVENT'), ('night', 'TIME')]",[],[],[],images/buras_louisiana_3503.png,"{""captions"": [{""confidence"": 0.0004542374028762158, ""sentence"": ""a man is flying a kite in a park .""}, {""confidence"": 0.00033439144198263595, ""sentence"": ""a man is flying a kite in a park""}, {""confidence"": 0.00024125877312977353, ""sentence"": ""a man is throwing a frisbee in a park .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 17, ""captioning"": 808, ""units"": ""ms""}}"
Centerville,United States,"The Home was built in early 1800's. Ghost include an unknown black male who has appeared in photos and Addie E. Harris, who's parents owned the house. The Working Plantation was given to her husband James Stirling Hereford two years prior to her death as a Wedding Dowry. She died in childbirth in 1876 at the age of 22 yrs old. Her Life ended at a young age and she was put to rest on the grounds of the home she grew up in and loved dearly, It seems she has chose to remained there. Her Tomb can be seeing today standing stately beside the house with a marble slab adoring the tomb. Upon there the slab is an eerie inscription, it reads ""Weep Not For me, I am not dead, I only sleepth"". That is true, she has appeared there at least once in full view and there are many other happenings at that home.",Susie Plantation,Louisiana,LA,,,-91.428367,29.7597872,False,True,1835-03-12 00:00:00,1.0,Morning,Ghost,Female Child,Death,18.10%,5.5,2278.0,7:16,19:11,11:55,11:52,,,,35.7,39.0,9.0,12.35,1889.5,379317,,,,"[('Home', 'ORG'), (""early 1800's"", 'DATE'), ('Addie E. Harris', 'PERSON'), ('The Working Plantation', 'ORG'), ('James Stirling', 'PERSON'), ('two years', 'DATE'), ('a Wedding Dowry', 'WORK_OF_ART'), ('1876', 'DATE'), ('the age of 22 yrs old', 'DATE'), ('Tomb', 'PERSON'), ('today', 'DATE'), ('Weep Not For me', 'WORK_OF_ART')]","['Addie E. Harris', 'James Stirling', 'Tomb']","['Home', 'The Working Plantation']",[],images/centerville_louisiana_3504.png,"{""captions"": [{""confidence"": 1.318805929967936e-05, ""sentence"": ""a house that has a tree in it""}, {""confidence"": 1.1290213808447023e-05, ""sentence"": ""a house that has a tree in it .""}, {""confidence"": 1.7580407007377915e-06, ""sentence"": ""a house with a wooden fence and a bench .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 31, ""captioning"": 761, ""units"": ""ms""}}"
Chalmette,United States,"This is the battlefield where the Battle of New Orleans took place. People have said to seen ghost of the soldiers walking around as if they were at camp. There are also accounts of a ""head less"" ghost that walks the levee at night. The house on the premise ""The Beaurgard House"" served as an impromptu hospital for the American soldiers. Sounds of guns and cannons have also been heard.",Chalmette Battlefield,Louisiana,LA,-89.9908802,29.9426282,-89.9635162,29.942783,True,True,1725-03-12 00:00:00,1.0,Evening,Ghost,Female Child,Unknown,18.10%,5.5,2278.0,7:16,19:11,11:55,11:53,,,,33.7,21981.0,7795.0,12.35,1889.5,379317,New Orleans,-90.07507,29.95465,"[('the Battle of New Orleans', 'WORK_OF_ART'), ('night', 'TIME'), ('The Beaurgard House', 'WORK_OF_ART'), ('American', 'NORP')]",[],[],[],images/chalmette_louisiana_3505.png,"{""captions"": [{""confidence"": 0.002466074168835449, ""sentence"": ""a group of people standing next to each other .""}, {""confidence"": 0.000558744099027169, ""sentence"": ""a group of people standing in a field .""}, {""confidence"": 0.00032456284385414756, ""sentence"": ""a group of people standing next to each other in a field .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 14, ""captioning"": 872, ""units"": ""ms""}}"
Cheneyville,United States,"The ghost of a Confederate soldier has reportedly been heard walking through the house and playing the violin. The smells of food cooking or coffee brewing at impossibly early hours of the morning, have also been reported.",Loyd's Hall,Louisiana,LA,-92.354555,31.034294,-92.2873521,31.01491279999999,True,False,7/29/1906 0:00,1.0,Morning,Ghost,Male,Murder,18.10%,5.5,2278.0,7:16,19:11,11:55,13:43,,,,49.1,786.0,356.0,12.35,1889.5,379317,,,,"[('Confederate', 'ORG'), ('early hours of the morning', 'TIME')]",[],['Confederate'],[],images/cheneyville_louisiana_3506.png,"{""captions"": [{""confidence"": 0.00024740750000801893, ""sentence"": ""a man standing in front of a building .""}, {""confidence"": 5.735581697239001e-05, ""sentence"": ""a man in a suit and tie standing in front of a building .""}, {""confidence"": 2.7090156927915364e-05, ""sentence"": ""a man in a suit and tie standing in a doorway .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 17, ""captioning"": 705, ""units"": ""ms""}}"
Covington,United States,"The old building which is almost hidden in the woods is known for eire noises, screams, hearing people breath behind you, and ghost like activty. Story has it that over 60 nuns died in the building.It is said that there is a room in the building where if you go in it you never come out.It was printed in the paper that A group of teeagers were last seen going to the old school to scare themselves,after that they were never seen again. An old graveyard behind the buildng where nuns and preist were burried dates back to 1841.",The Old SSA School,Louisiana,LA,-90.098726,30.474646,-90.1009108,30.4754702,True,True,9/22/2005 0:00,1.0,Unknown,Ghost,Female Child,Death,18.10%,5.5,2278.0,7:16,19:11,11:55,12:08,Yes,Male,Knife,35.4,14065.0,5557.0,12.35,1889.5,379317,,,,"[('Story', 'PERSON'), ('60', 'CARDINAL'), ('1841', 'DATE')]",['Story'],[],[],images/covington_louisiana_3507.png,"{""captions"": [{""confidence"": 0.0011504869946910396, ""sentence"": ""a man is flying a kite in a field .""}, {""confidence"": 0.0006472425991115963, ""sentence"": ""a man is flying a kite in a field""}, {""confidence"": 0.000571878360386454, ""sentence"": ""a man is flying a kite in a park .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 17, ""captioning"": 665, ""units"": ""ms""}}"
DeRidder,United States,A Little boy at the age of 3 and His mother were killed in a house fire. They are buried at the Pleasant Hill Cemetery. There names were Marie and Freddie Kruger. Sometimes if you go out there at night and stand at the fence you can see an orange flame above his grave.,Pleasant Hill Cemetery,Louisiana,LA,-93.2475202,30.8160053,-93.2890527,30.8463055,False,True,3/12/2019 0:00,1.0,Evening,Unknown,,Murder,18.10%,5.5,2278.0,7:16,19:11,11:55,11:52,,,,,,,25.47,1840.5,389415,Little Rock,-92.28959,34.74648,"[('the age of 3', 'DATE'), ('the Pleasant Hill Cemetery', 'FAC'), ('Marie', 'PERSON'), ('Freddie Kruger', 'ORG'), ('night', 'TIME')]",['Marie'],['Freddie Kruger'],['the Pleasant Hill Cemetery'],images/deridder_louisiana_3508.png,"{""captions"": [{""confidence"": 0.00026723084054327043, ""sentence"": ""a bench sitting in the middle of a park .""}, {""confidence"": 0.00018161044363125054, ""sentence"": ""a bench sitting in the middle of a field .""}, {""confidence"": 0.00011507011939261942, ""sentence"": ""a bench sitting in the middle of a lush green field .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 21, ""captioning"": 832, ""units"": ""ms""}}"
Destrehan,United States,The ghost of the master of the house is said to haunt this place to this day.,Destrehan Plantation,Louisiana,LA,-90.3652601,29.9454511,-90.3517469,29.9429828,False,False,1520-03-12 00:00:00,,Morning,Ghost,Male,Unknown,18.10%,5.5,2278.0,7:16,19:11,11:55,11:54,,,,40.0,11827.0,4318.0,Unknown,Unknown,Unknown,,,,"[('this day', 'DATE')]",[],[],[],images/destrehan_louisiana_3509.png,"{""captions"": [{""confidence"": 0.0009703896874921414, ""sentence"": ""a man standing on a lush green field holding a frisbee .""}, {""confidence"": 0.0007935606419848574, ""sentence"": ""a man standing in a field holding a frisbee .""}, {""confidence"": 0.0003652201458795501, ""sentence"": ""a man standing in a field with a frisbee .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 21, ""captioning"": 847, ""units"": ""ms""}}"
Doyline,United States,Twenty Seven Years ago...Four Doyline High School Teenagers were riding back from the local homecoming dance. They were drunk and ran straight into a Pine Tree. A cross was placed right in front of the tree where they wrecked. Every Homecoming Night...Blood runs from the tree to the cross...but now that someone stole the cross....the blood runs up the tree...they say you can hear the two girls weeping...in the tree,Potter Road,Louisiana,LA,-93.4574039,32.4686278,-93.4110049,32.5357073,True,False,3/12/1927 0:00,,Evening,Unknown,,Unknown,18.10%,5.5,2278.0,7:16,19:11,11:55,11:50,,,,39.7,645.0,282.0,12.35,1889.5,379317,White Pine County,-114.90159,39.44216,"[('Twenty Seven Years ago', 'DATE'), ('Four', 'CARDINAL'), ('Pine Tree', 'ORG'), ('Every Homecoming Night', 'LAW'), ('two', 'CARDINAL')]",[],['Pine Tree'],[],images/doyline_louisiana_3510.png,"{""captions"": [{""confidence"": 2.789833506801698e-05, ""sentence"": ""a man in a black jacket holding a black umbrella .""}, {""confidence"": 8.881679010513425e-06, ""sentence"": ""a man in a suit and tie is holding an umbrella .""}, {""confidence"": 8.044667685274216e-06, ""sentence"": ""a man in a black jacket holding a black umbrella""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 18, ""captioning"": 1295, ""units"": ""ms""}}"
Edgerly / Starks,United States,"There is a small pass that connects two graveyards: Antioch and Big Woods. There used to be a gate at the connection of these two graveyards. Now there is a sign that states, âbeware of Childrenâ¦or children at playâ The legend is that if you see a shadow pass in front of the gate when there is no scientific explanation for a shadow passing there, Then that is a serious warning that you should not be passing there. Some who have passed through the crossing after the sighting of the gatekeeper have never come back. Numerous Ghost hunting societies have lost Compact Flash cards and Hi8 video tapes from the electromagnetic interference out there. Numerous photos of orbs and ectoplasm have been taken here. SWLA Ghost Society has written documentation that this place is in FACT haunted. People have been chased by a truck that seemed to have no driver. Cars and trucks come from the cemeteries, drive to the woods and just disappear.",Big Woods Cemetery,Louisiana,LA,-93.5070212,30.27008249999999,-93.5066036,30.2339385,False,True,1732-03-12 00:00:00,1.0,Unknown,Ghost,Female Child,Disappearance,18.10%,5.5,2278.0,7:16,19:11,11:55,11:54,,,,,,,12.35,1889.5,379317,,,,"[('two', 'CARDINAL'), ('Antioch', 'PERSON'), ('two', 'CARDINAL'), ('Compact Flash', 'ORG')]",['Antioch'],['Compact Flash'],[],images/edgerly_/_starks_louisiana_3511.png,
